411,Gin no Guardian 2,6,"Aventura, Fantasia",2018,"6,5",https://www.anroll.net/a/CsrJzDBMBe
412,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,12,"Ação, Drama, Espaço, Ficção Científica, Militar",770,??,https://www.anroll.net/a/CaOHDAVyli
413,Ginga Eiyuu Densetsu: Die Neue These - Kaikou 2,2,"Ação, Drama, Espaço, Militar, Slice of Life",2019,"7,7",https://www.anroll.net/a/ETxwOZZUvA
414,Gintama,367,"Ação, Comédia, Ficção Científica, Histórico, Paródia, Samurai, Shounen",2006,"8,9",https://www.anroll.net/a/FcXhMUXxqm
415,Girls Band Cry,4,Música,2024,??,https://www.anroll.net/a/3JK1quEmF5
416,Girly Air Force,12,"Ação, Ficção Científica",2019,"6,2",https://www.anroll.net/a/0R42vYlN0V
417,Given,11,"Drama, Música, Romance, Shounen Ai",2019,"8,3",https://www.anroll.net/a/N3WCxtW93v
418,Gleipnir,13,"Ação, Ecchi, Seinen, Sobrenatural",2020,"7,0",https://www.anroll.net/a/KLLs0EuIXu
419,Goblin Slayer,12,"Ação, Aventura, Fantasia",2018,"7,4",https://www.anroll.net/a/fSWQ8MbIlK
420,Goblin Slayer 2,12,"Ação, Aventura, Fantasia",2023,??,https://www.anroll.net/a/06KgQzrDjy
421,Gochuumon wa Usagi Desu ka?,12,"Comédia, Slice of Life",2014,"7,5",https://www.anroll.net/a/AKLsjBMYFx
422,Gochuumon wa Usagi Desu ka? Bloom (3),12,"Comédia, Slice of Life",2020,"8,0",https://www.anroll.net/a/fTorbKPCcH
423,Gochuumon wa Usagi Desu ka?? (2),12,"Comédia, Slice of Life",2015,"7,8",https://www.anroll.net/a/qZGqIdN0yF
424,Godzilla: S.P,2,"Ação, Ficção Científica, Robôs Gigantes",2021,"6,7",https://www.anroll.net/a/LpNn6Z9qDT
425,Gokukoku no Brynhildr (Brynhildr in the Darkness),13,"Drama, Ficção Científica, Mistério, Seinen",2014,"6,9",https://www.anroll.net/a/2ItRrez8kk
426,Golden Kamuy,12,"Ação, Aventura, Histórico, Seinen",2018,"7,8",https://www.anroll.net/a/XDhKykXC3P
427,Golden Kamuy 2,12,"Ação, Aventura, Histórico, Seinen",2018,"8,2",https://www.anroll.net/a/zv9Z89LFKS
428,Golden Kamuy 3,12,"Ação, Aventura, Histórico, Seinen",2020,"8,4",https://www.anroll.net/a/ECLEIdHxue
429,Golden Kamuy 4,6,"Ação, Aventura",2022,??,https://www.anroll.net/a/tTJE5I8OVC
430,Golden Time,24,"Comédia, Drama, Romance",2013,"7,8",https://www.anroll.net/a/gd4Cr5a2lI
431,GRANBELM,13,"Fantasia, Magia",2019,"6,7",https://www.anroll.net/a/Roccr7IdK8
432,Granblue Fantasy The Animation,13,"Aventura, Fantasia",2017,"6,7",https://www.anroll.net/a/Y5HDT3txmx
433,Granblue Fantasy The Animation 2,12,"Aventura, Fantasia",2019,"6,7",https://www.anroll.net/a/IoANS4TDZg
434,Grancrest Senki,25,"Ação, Drama, Fantasia, Romance",2018,"7,2",https://www.anroll.net/a/RCyc830hak
435,Grand Blue,12,"Comédia, Seinen, Slice of Life",2018,"8,4",https://www.anroll.net/a/K3LzfEyltT
436,Grimm Kumikyoku ONA,6,"Fantasia, Suspense, Terror",2024,??,https://www.anroll.net/a/vHjzAl1OvT
437,Grimms Notes The Animation,11,"Ação, Fantasia, Magia",2019,"6,0",https://www.anroll.net/a/Mijqxue6If
438,Grisaia no Kajitsu (The Fruit of Grisaia),13,"Drama, Escola, Harém, Psicológico, Romance",2014,"7,5",https://www.anroll.net/a/b9f0IytCUZ
439,Grisaia no Meikyuu: Caprice no Mayu 0 (Especial),1,Drama,2015,"7,8",https://www.anroll.net/a/5tk3lC7Ad6
440,Grisaia no Rakuen (The Eden of Grisaia),10,"Drama, Harém, Psicológico, Romance",2015,"7,8",https://www.anroll.net/a/Qw8lWCOVRZ
441,Guilty Crown,22,"Ação, Drama, Ficção Científica, Robôs Gigantes, Romance, Super Poderes",2011,"7,5",https://www.anroll.net/a/kNs50SToRF
442,Gundam Build Divers,25,"Ação, Ficção Científica, Robôs Gigantes",2018,"6,3",https://www.anroll.net/a/VFQSQd0Ivg
443,Gundam Build Divers Re:Rise,26,"Ação, Ficção Científica, Robôs Gigantes",2019,"6,3",https://www.anroll.net/a/jX03Tgit88
444,Gundam Build Metaverse,1,"Ação, Ficção Científica, Robôs Gigantes",2023,??,https://www.anroll.net/a/8fEhbDb7Vd
445,Gunjou no Fanfare,13,"Ação, Esportes",2022,??,https://www.anroll.net/a/2ZZjOXrAlZ
446,Gunjou no Magmel,13,"Ação, Aventura, Fantasia, Shounen, Super Poderes",2019,"6,1",https://www.anroll.net/a/1QV1k52IUZ
447,Gurazeni: Money Pitch,24,"Comédia, Drama, Esportes, Seinen",2018,"6,4",https://www.anroll.net/a/ZruQyrY1X8
448,"Gyakuten Saiban: Sono Shinjitsu, Igi Ari! (Ace Attorney)",24,"Comédia, Drama, Mistério, Policial",2016,"6,5",https://www.anroll.net/a/pew3mGFVXI
449,"Gyakuten Saiban: Sono Shinjitsu, Igi Ari! 2 (Ace Attorney)",23,"Comédia, Drama, Mistério, Policial",2018,"6,5",https://www.anroll.net/a/7aGXbrAJWT
450,Gyakuten Sekai no Denchi Shoujo,12,"Ação, Ficção Científica",2021,"6,5",https://www.anroll.net/a/OYgqIDFT0x
451,"Hachi-nan tte, Sore wa Nai deshou!",12,"Ação, Fantasia",2020,"6,2",https://www.anroll.net/a/ZewMHmahrp
452,Haikyuu!!,25,"Comédia, Drama, Escola, Esportes, Shounen",2014,"8,5",https://www.anroll.net/a/j8NnuUFXbt
453,Haikyuu!! 2,25,"Comédia, Drama, Escola, Esportes, Shounen",2015,"8,5",https://www.anroll.net/a/ItaA2qKa63
454,Haikyuu!! 3,10,,830,??,https://www.anroll.net/a/O0wKxyZHjZ
455,Haikyuu!! 4: To the Top,25,"Comédia, Drama, Escola, Esportes, Shounen",2020,"8,3",https://www.anroll.net/a/yxA6aKqvZC
456,Haikyuu!!: Land VS Air (OVA),2,"Comédia, Drama, Escola, Esportes, Shounen",2020,"8,5",https://www.anroll.net/a/isZ85mKI2C
457,Hajime no Ippo,76,"Comédia, Drama, Esportes, Shounen",2000,"8,6",https://www.anroll.net/a/J0uczkpJ2j
458,Hajime no Ippo: New Challenger,26,"Comédia, Drama, Esportes, Shounen",2009,"8,7",https://www.anroll.net/a/cwoZ8fmSoo
459,Hajime no Ippo: Rising,25,"Comédia, Drama, Esportes, Shounen",2013,"8,6",https://www.anroll.net/a/dqDnDKngTk
460,Hajimete no Gal,10,"Comédia, Ecchi, Romance",2017,??,https://www.anroll.net/a/0ZuSLKvwDS
461,Hakozume: Kouban Joshi no Gyakushuu,9,"Comédia, Slice of Life",2022,??,https://www.anroll.net/a/hLdsEvqTzp
462,Hakyuu Houshin Engi (Hakyu Hoshin Engi),24,"Aventura, Demônios, Fantasia, Shounen, Sobrenatural",2018,"5,4",https://www.anroll.net/a/LePkiVqw4G
463,Hametsu no Oukoku,12,"Ação, Drama, Fantasia, Shounen",2023,??,https://www.anroll.net/a/fb7AzQhapV
464,Hananoi-kun to Koi no Yamai,5,"Escola, Shoujo",2024,??,https://www.anroll.net/a/jgOS0ptLvh
465,Hanasaku Kizuna no Romantan (The Sprites of Floria),1,"Ação, Aventura, Drama, Fantasia",2018,"8,5",https://www.anroll.net/a/QLSe6FtGjt
466,HANEBADO!,13,"Esportes, Seinen",2018,"6,9",https://www.anroll.net/a/CixeRRm6H6
467,Hangyakusei Million Arthur,10,"Ação, Aventura, Fantasia, Magia",2018,"6,0",https://www.anroll.net/a/TtFehTVWqP
468,Hangyakusei Million Arthur 2,14,"Ação, Aventura, Fantasia, Magia",2019,"6,3",https://www.anroll.net/a/C2MdlwAHQj
469,Hanyou no Yashahime: Sengoku Otogizoushi,24,"Ação, Aventura, Comédia, Demônios, Fantasia, Histórico, Magia, Sobrenatural",2020,"6,7",https://www.anroll.net/a/2UtD3o4BKK
470,Hanyou no Yashahime: Sengoku Otogizoushi - Dublado,5,"Ação, Aventura, Comédia, Demônios, Fantasia, Histórico, Magia",2020,"6,7",https://www.anroll.net/a/WMou587xUa
471,Hanyou no Yashahime: Sengoku Otogizoushi 2 - Ni no Shou,24,"Aventura, Comédia, Fantasia, Sobrenatural",2021,"7,2",https://www.anroll.net/a/14ePJtvypc
472,Happy Sugar Life,12,"Drama, Psicológico, Shounen, Terror",2018,"6,8",https://www.anroll.net/a/fXxf3rmKRx
473,Harukana Receive,12,"Esportes, Slice of Life",2018,"6,7",https://www.anroll.net/a/XmRkELRvCb
474,Hataage! Kemono Michi,12,"Comédia, Fantasia, Shounen",2019,"6,6",https://www.anroll.net/a/XIS4n1rI97
475,Hataraku Maou-sama! (The Devil is a Part-Timer!),13,"Comédia, Demônios, Fantasia, Romance, Sobrenatural",2013,"7,8",https://www.anroll.net/a/VBxMGZbAoE
476,Hataraku Maou-sama!! 2,12,"Comédia, Fantasia, Romance, Sobrenatural",2022,??,https://www.anroll.net/a/Ls1iCcAebO
477,Hataraku Maou-sama!! 2 (Parte 2),12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/LEmJRJG4lI
478,Hataraku Onii-san! (Working Buddies!),12,"Comédia, Slice of Life",2018,"6,4",https://www.anroll.net/a/zAUPgZu30j
479,Hataraku Onii-san! No 2! (Working Buddies! No 2!),7,"Comédia, Slice of Life",640,??,https://www.anroll.net/a/1VWCD9u9hc
480,Hataraku Saibou (Cells at Work!),14,"Comédia, Shounen",2018,"7,6",https://www.anroll.net/a/7oIjb9U2YG
481,Hataraku Saibou 2 (Cells at Work!),8,"Comédia, Shounen",2021,"7,3",https://www.anroll.net/a/p5qxSk4sCS
482,Hataraku Saibou Black,13,"Ação, Seinen",2021,"7,5",https://www.anroll.net/a/tXGnb3Rm1E
483,Hatena Illusion,12,"Comédia, Ecchi, Romance, Sobrenatural",2020,"5,4",https://www.anroll.net/a/QHEioyqjTl
484,Healer Girl,12,Música,2022,??,https://www.anroll.net/a/Uw3ohYsrZR
485,Heike Monogatari,3,Histórico,2021,"7,7",https://www.anroll.net/a/l9MkRKGdwW
486,Heion Sedai no Idaten-tachi,11,"Ação, Aventura, Demônios, Fantasia, Seinen",2021,"7,7",https://www.anroll.net/a/IP4GgxFBS7
487,Helck,24,"Ação, Fantasia",2023,??,https://www.anroll.net/a/hdKMgiNFLq
488,Hellsing,13,"Ação, Seinen, Sobrenatural, Terror, Vampiro",2001,"7,5",https://www.anroll.net/a/1CF1XmVL7I
489,Hellsing Ultimate (OVA),10,"Ação, Militar, Seinen, Sobrenatural, Terror, Vampiro",2016,"7,5",https://www.anroll.net/a/NJaIOhSdqb
490,Henjin no Salad Bowl,5,"Comédia, Fantasia",2024,??,https://www.anroll.net/a/41xLDGcRqC
491,HenNeko: Hentai Ouji to Warawanai Neko,12,"Comédia, Escola, Harém, Romance, Sobrenatural",2013,"7,2",https://www.anroll.net/a/OvDVEQMwoa
492,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,12,"Comédia, Drama, Música, Romance",2022,??,https://www.anroll.net/a/pnWIwSGqKW
493,Hibike! Euphonium,14,"Drama, Escola, Música",2015,??,https://www.anroll.net/a/teueUbwIdH
494,Hibike! Euphonium 2,13,"Drama, Escola, Música",2016,??,https://www.anroll.net/a/Thsexa1F84
495,Hibike! Euphonium 3,5,"Drama, Escola, Música",2024,??,https://www.anroll.net/a/OGLW7ouiHX
496,Hige wo Soru. Soshite Joshikousei wo Hirou.,13,"Drama, Romance",2021,"7,3",https://www.anroll.net/a/KqQqofbw9k
497,Higeki no Genkyou to Naru Saikyou Gedou Last Boss Joou wa Tami no Tame ni Tsukushimasu.,12,"Fantasia, Josei, Romance",2023,??,https://www.anroll.net/a/j8xTlAmhmt
498,High Card,12,"Ação, Super Poderes",2023,??,https://www.anroll.net/a/wHuf9tSjXQ
499,HIGH CARD 2,12,"Ação, Fantasia",2024,??,https://www.anroll.net/a/T9ZBjnEor6
500,High School DxD,14,"Comédia, Demônios, Ecchi, Escola, Harém, Romance",2012,"7,4",https://www.anroll.net/a/7RXuhPR8lE
501,High School DxD BorN,12,"Ação, Comédia, Demônios, Ecchi, Escola, Harém, Romance",2015,"7,4",https://www.anroll.net/a/SWc7eg3836
502,High School DxD Hero,12,"Ação, Comédia, Demônios, Ecchi, Escola, Harém, Romance",2018,"7,3",https://www.anroll.net/a/Zbw9NE5i9a
503,High School DxD New,12,"Ação, Comédia, Demônios, Ecchi, Escola, Harém, Romance",2013,"7,5",https://www.anroll.net/a/nZoXQOq2w1
504,High Score Girl,15,"Comédia, Romance",2018,??,https://www.anroll.net/a/jonexfs9Us
505,Highschool of the Dead,13,"Ação, Ecchi, Shounen, Sobrenatural, Terror",2010,"7,1",https://www.anroll.net/a/sOYPActzBR
506,Highspeed Etoile,5,,2024,??,https://www.anroll.net/a/wyO560P4Lk
507,Higurashi no Naku Koro ni (2020),24,"Demência, Mistério, Psicológico, Sobrenatural, Suspense, Terror",2020,"7,2",https://www.anroll.net/a/cWbvfz3lmq
508,Higurashi no Naku Koro ni Sotsu,15,"Demência, Mistério, Psicológico, Sobrenatural, Suspense, Terror",2021,"6,9",https://www.anroll.net/a/9TSsfIlMMn
509,Hikari no Ou,10,Fantasia,2023,??,https://www.anroll.net/a/zoWMVGENBv
510,Hikari no Ou 2,10,Fantasia,2024,??,https://www.anroll.net/a/nHTafbdOGR
511,Hikikomari Kyuuketsuki no Monmon,12,"Comédia, Fantasia, Vampiro",2023,??,https://www.anroll.net/a/c4E0Qw14ZZ
512,"Himesama ""Goumon"" no Jikan desu",12,"Comédia, Fantasia",2024,??,https://www.anroll.net/a/IZFokmgpx4
513,Himote House,12,Comédia,2018,"5,7",https://www.anroll.net/a/2DPzaYOKy5
514,Himouto! Umaru-chan,12,"Comédia, Escola, Seinen, Slice of Life",2015,"7,3",https://www.anroll.net/a/oxGotOUo78
515,Himouto! Umaru-chan R,12,"Comédia, Escola, Seinen, Slice of Life",2017,"7,3",https://www.anroll.net/a/TJmrom2l7R
516,Hinako Note,12,"Comédia, Slice of Life",2017,"6,8",https://www.anroll.net/a/wao4kBLZNR
517,HINAMATSURI,12,"Comédia, Ficção Científica, Seinen, Slice of Life, Sobrenatural",2018,"8,2",https://www.anroll.net/a/6PhdM0Zy9j
518,Hinomaruzumou (Hinomaru Sumo),24,"Artes Marciais, Esportes, Shounen",2018,"7,6",https://www.anroll.net/a/RbgIk8BUwo
519,Hirogaru Sky! Precure,22,"Ação, Fantasia, Magia",2023,??,https://www.anroll.net/a/MhvdvTvIqd
520,Hitori No Shita - The Outcast,12,"Ação, Sobrenatural, Super Poderes",2016,"6,8",https://www.anroll.net/a/yC7nsSHd1e
521,Hitori No Shita - The Outcast 2,25,"Ação, Sobrenatural, Super Poderes",2017,"6,8",https://www.anroll.net/a/c7HIKN93Yk
522,Hitori no Shita: The Outcast 3,0,"Ação, Artes Marciais, Drama, Mistério, Psicológico, Sobrenatural, Super Poderes",2020,"6,8",https://www.anroll.net/a/Z2fbnD1jaO
523,Hitoribocchi no Marumaru Seikatsu,12,"Comédia, Escola, Shounen, Slice of Life",2019,"7,5",https://www.anroll.net/a/XeFzzoqvw2
524,Hitorijime My Hero,12,"Drama, Romance, Slice of Life, Yaoi",2017,??,https://www.anroll.net/a/fSeT6yRR25
525,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,26,"Fantasia, Slice of Life",2019,"8,0",https://www.anroll.net/a/7Xaejj8Kji
526,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3,3,"Fantasia, Slice of Life",2022,??,https://www.anroll.net/a/vqqRyhm2Z9
527,Horimiya,12,"Comédia, Escola, Romance, Shounen, Slice of Life",2021,"8,2",https://www.anroll.net/a/0f3T8kaMAg
528,Horimiya: Piece,13,"Escola, Romance",2023,??,https://www.anroll.net/a/J57v3e0Ebh
529,Horimiya: Piece Dublado,13,"Escola, Romance",2023,??,https://www.anroll.net/a/kEWG6G4T0E
530,Hortensia Saga,4,"Ação, Aventura, Fantasia, Magia",2021,"5,8",https://www.anroll.net/a/Fgq8Vnva5U
531,Hoshi no Samidare,24,"Ação, Aventura, Comédia, Drama",2022,??,https://www.anroll.net/a/1H0H8dG6Q2
532,Hoshiai no Sora,12,"Drama, Escola, Esportes, Slice of Life",2019,"7,6",https://www.anroll.net/a/5FvOuiIIG7
533,Hoshikuzu Telepath,12,"Comédia, Escola, Sobrenatural, Yuri",2023,??,https://www.anroll.net/a/rP7soQTm1j
534,Houkago Saikoro Club,12,"Comédia, Escola, Shounen",2019,"6,7",https://www.anroll.net/a/FuyFhRbNaM
535,Houkago Shounen Hanako-kun,4,"Comédia, Escola, Sobrenatural",2023,??,https://www.anroll.net/a/ETAXLypWyQ
536,Houkago Teibou Nisshi,12,"Comédia, Escola, Seinen, Slice of Life",2020,"7,4",https://www.anroll.net/a/23lw1X8T68
537,Housekishou Richard-shi no Nazo Kantei,12,Mistério,2020,"7,2",https://www.anroll.net/a/ugSvzjhsbU
538,Human Bug Daigaku,12,Comédia,2022,??,https://www.anroll.net/a/AgFxnuB0nU
539,Hunter x Hunter 2011,148,"Ação, Aventura, Fantasia, Shounen, Super Poderes",2011,"9,1",https://www.anroll.net/a/lODCp5HGmb
540,Hunter x Hunter 2011 Dublado,148,"Ação, Aventura, Fantasia, Shounen, Super Poderes",2011,??,https://www.anroll.net/a/3hGleHp5Zh
541,Hyakuren no Haou to Seiyaku no Valkyria,12,"Fantasia, Harém",2018,"5,7",https://www.anroll.net/a/kYsmeydpZ4
542,Hyouka,23,"Escola, Mistério, Slice of Life",2012,"8,1",https://www.anroll.net/a/xWNfK3T6lL
543,Hyouken no Majutsushi ga Sekai wo Suberu,12,"Ação, Escola, Fantasia",2023,??,https://www.anroll.net/a/9epjMLvUK5
544,Hypnosis Mic: Division Rap Battle,13,Música,2020,"6,8",https://www.anroll.net/a/Pdg7nAEIUE
545,Ichiban Ushiro no Daimaou,12,"Ação, Comédia, Ecchi, Escola, Fantasia, Harém, Magia",2010,"6,8",https://www.anroll.net/a/ZqiednAgGJ
546,ID:Invaded,13,"Ficção Científica, Mistério",2020,"7,9",https://www.anroll.net/a/611Oq6cwnX
547,IDOLiSH7,17,Música,2018,"8,3",https://www.anroll.net/a/PO1ZvbpXft
548,IDOLiSH7 Third BEAT!,2,,021,"0,0",https://www.anroll.net/a/gSBxxO1GUY
549,IDOLiSH7: Second Beat!,13,Música,2020,"8,2",https://www.anroll.net/a/remQsJXN7v
550,Idoly Pride,2,Música,2021,"7,5",https://www.anroll.net/a/wHEkI5qqI1
551,"Ijiranaide, Nagatoro-san",12,"Comédia, Romance, Slice of Life",2021,"7,5",https://www.anroll.net/a/wCc0FOB0ZM
552,"Ijiranaide, Nagatoro-san (Dublado)",12,"Comédia, Romance, Slice of Life",2021,??,https://www.anroll.net/a/0DjEgawvYv
553,"Ijiranaide, Nagatoro-san 2 Attack",12,Comédia,2023,??,https://www.anroll.net/a/7g8HRs7vAe
554,"Ijiranaide, Nagatoro-san 2 Attack Dublado",12,Comédia,2023,??,https://www.anroll.net/a/IrFu9PzfFs
555,Ikebukuro West Gate Park,12,"Drama, Mistério, Romance",2020,"6,8",https://www.anroll.net/a/dTt5QTqwLM
556,"IMA, SOKO NI IRU BOKU (NOW AND THEN, HERE AND THERE)",13,"Aventura, Drama, Fantasia, Ficção Científica, Militar",1999,"7,6",https://www.anroll.net/a/9ofSkm1fBj
557,Imouto Sae Ireba Ii,12,"Comédia, Romance",2017,"7,3",https://www.anroll.net/a/6oP9ul4Cwh
558,Inazuma Eleven Go,47,"Esportes, Shounen, Super Poderes",2011,"7,0",https://www.anroll.net/a/eqHX9u4LlC
559,Infinite Dendrogram,13,"Fantasia, Jogos",2020,"6,2",https://www.anroll.net/a/5kxVNXOJG8
560,Infinite Stratos,12,"Ação, Comédia, Ecchi, Ficção Científica, Harém, Robôs Gigantes",2011,"6,7",https://www.anroll.net/a/15EP2xSxg8
561,Infinite Stratos 2,12,"Ação, Comédia, Ecchi, Ficção Científica, Harém, Robôs Gigantes",2013,"6,5",https://www.anroll.net/a/p9kAwZJ6sd
562,Initial D Fifth Stage,14,"Ação, Drama, Esportes",2012,??,https://www.anroll.net/a/n1r2YZhyfl
563,Initial D Final Stage,4,"Ação, Drama, Esportes",2014,??,https://www.anroll.net/a/zwuVWR0hWP
564,Initial D First Stage,26,"Ação, Carros, Drama, Esportes, Seinen",1998,"8,3",https://www.anroll.net/a/R1RiPIiMBT
565,Initial D Fourth Stage,24,"Ação, Drama, Esportes",2004,??,https://www.anroll.net/a/6bhWYevzYW
566,Initial D Second Stage,13,"Ação, Carros, Drama, Esportes, Seinen",1999,"8,1",https://www.anroll.net/a/9xwWcD2qCO
567,Inu ni Nattara Suki na Hito ni Hirowareta,13,"Comédia, Ecchi",2023,??,https://www.anroll.net/a/wuOv1Kemuu
568,Inuyasha Kanketsu-hen,26,"Ação, Aventura, Comédia, Demônios, Fantasia, Histórico, Magia, Romance, Shounen, Sobrenatural",2009,"8,2",https://www.anroll.net/a/aWXFFqcV7H
569,Isekai Cheat Magician,12,"Ação, Aventura, Fantasia",2019,"5,4",https://www.anroll.net/a/KH8m3BrAly
570,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",13,"Ação, Aventura, Fantasia",2023,??,https://www.anroll.net/a/JbhZzLm1sj
571,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta Dublado",13,"Ação, Aventura, Fantasia",2023,??,https://www.anroll.net/a/nXInwLlRMg
572,Isekai de Mofumofu Nadenade suru Tame ni Ganbattemasu,12,"Aventura, Fantasia, Slice of Life",2024,??,https://www.anroll.net/a/14Fbrd1q8u
573,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,24,Fantasia,2018,"7,2",https://www.anroll.net/a/1rmtCkV1n5
574,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,12,"Comédia, Ecchi, Fantasia, Harém, Magia",2018,"6,7",https://www.anroll.net/a/tf2LnyA3Up
575,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω (2),10,"Comédia, Ecchi, Fantasia, Harém, Magia",2021,"6,7",https://www.anroll.net/a/6Eksx2fyWW
576,Isekai Meikyuu de Harem wo (Sem Censura),12,"Ação, Aventura, Ecchi, Fantasia, Romance",2022,??,https://www.anroll.net/a/QGM7LnyUei
577,Isekai Nonbiri Nouka,12,"Fantasia, Harém",2023,??,https://www.anroll.net/a/HUK3L3scOr
578,Isekai Ojisan (Uncle from Another World),12,"Comédia, Fantasia",2022,??,https://www.anroll.net/a/HISjBSDnln
579,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/0U1QZOpjoF
580,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita Dublado,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/4PnA3usNzD
581,Isekai Quartet,12,"Comédia, Fantasia, Paródia",2019,"7,4",https://www.anroll.net/a/x3tzA9LW0V
582,Isekai Quartet 2,12,"Comédia, Fantasia, Paródia",2020,"7,4",https://www.anroll.net/a/Kz1guO4D7P
583,Isekai Shokudou 2,12,"Fantasia, Slice of Life",2021,"7,7",https://www.anroll.net/a/gEB4M4kfEz
584,Isekai Shoukan wa Nidome desu,12,"Aventura, Comédia, Fantasia, Romance",2023,??,https://www.anroll.net/a/QGT9hQKIte
585,Isekai wa Smartphone to Tomo ni,12,"Aventura, Comédia, Fantasia, Harém, Magia, Romance",2017,"6,2",https://www.anroll.net/a/dovqgxUrAh
586,Isekai wa Smartphone to Tomo ni. 2,12,"Aventura, Comédia, Fantasia, Romance",2023,??,https://www.anroll.net/a/mZT9Hyhgja
587,Isekai wa Smartphone to Tomo ni. 2 Dublado,12,"Aventura, Comédia, Fantasia, Romance",2023,??,https://www.anroll.net/a/J1L3x6xRAp
588,Isekai Yakkyoku,12,Fantasia,2022,??,https://www.anroll.net/a/cwi650vZa9
589,Ishura,12,"Ação, Aventura, Fantasia",2024,??,https://www.anroll.net/a/dorBLX2QO0
590,Ishuzoku Reviewers,12,"Comédia, Ecchi, Fantasia",2020,"7,5",https://www.anroll.net/a/yTrFcmBnQn
591,ISLAND,11,"Drama, Ficção Científica",2018,"6,3",https://www.anroll.net/a/SHkInKuFdk
592,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,12,"Ação, Aventura, Comédia, Fantasia, Ficção Científica",2020,"7,6",https://www.anroll.net/a/NSlwzX8s79
593,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,12,"Ação, Aventura, Comédia, Fantasia",2023,??,https://www.anroll.net/a/17WnmTVZKg
594,Itou Junji: Collection (The Junji Ito Collection),12,"Comédia, Demônios, Drama, Escola, Mistério, Psicológico, Sobrenatural, Terror",2018,"6,3",https://www.anroll.net/a/tLKk3zEOoI
595,Iwa Kakeru!: Sport Climbing Girls,12,"Comédia, Escola, Esportes",2020,"6,5",https://www.anroll.net/a/Sp7k5wRKZ2
596,I★Chu: Halfway Through the Idol,12,"Comédia, Escola, Música, Slice of Life",2021,"6,6",https://www.anroll.net/a/O9B7om77DF
597,Jahy-sama wa Kujikenai!,20,"Comédia, Shounen, Sobrenatural",2021,"7,0",https://www.anroll.net/a/BtuKTaGTeu
598,Jaku-Chara Tomozaki-kun,12,"Drama, Escola, Romance",2021,"7,2",https://www.anroll.net/a/mb0pTdkNXy
599,Jaku-Chara Tomozaki-kun 2,13,"Drama, Romance",2023,??,https://www.anroll.net/a/hxnL8XVub9
600,Jashin-chan Dropkick 3,12,"Comédia, Sobrenatural",2022,??,https://www.anroll.net/a/RsPuOzJNCu
601,Jashin-chan Dropkick' 2,12,"Comédia, Sobrenatural",2020,"6,9",https://www.anroll.net/a/Sf0BsXbzZv
602,Jibaku Shounen Hanako-kun,12,"Comédia, Escola, Shounen, Sobrenatural",2020,"7,8",https://www.anroll.net/a/xj1UMxtrMp
603,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/YGcXaY4nvh
604,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou Dublado,12,"Comédia, Fantasia",2023,??,https://www.anroll.net/a/unTlwW68oy
605,Jigokuraku (Hell's Paradise),13,"Ação, Fantasia, Histórico",2023,??,https://www.anroll.net/a/ggZnuFwfpP
606,Jigokuraku (Hell's Paradise) Dublado,13,"Ação, Fantasia, Histórico",2023,??,https://www.anroll.net/a/y3lOrmA6vj
607,Jiisan Baasan Wakagaeru,5,"Comédia, Romance, Sobrenatural",2024,??,https://www.anroll.net/a/wuFIaxE9M5
608,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,13,Comédia,2023,??,https://www.anroll.net/a/NVdQD2Smdq
609,Jikan no Shihaisha,13,Sobrenatural,2017,??,https://www.anroll.net/a/if2xhsClQU
610,Jingai-san no Yome,12,"Comédia, Fantasia, Josei, Romance",2018,"5,7",https://www.anroll.net/a/X4TzMA6O7o
611,"Jitsu wa Ore, Saikyou deshita?",12,"Aventura, Fantasia",0,??,https://www.anroll.net/a/dkgBg5FlQI
612,JoJo no Kimyou na Bouken: Diamond is Unbreakable,39,"Ação, Aventura, Comédia, Drama, Shounen, Sobrenatural",2016,"8,5",https://www.anroll.net/a/MgKybPh3qk
